,0
2018-06-01,0.07476747674767475
2018-06-04,-0.025046504650465044
2018-06-05,-0.030783078307830777
2018-06-06,-0.03143114311431143
2018-06-07,0.19698769876987698
2018-06-08,0.13869786978697868
2018-06-11,0.09543354335433543
2018-06-12,0.026426642664266423
2018-06-13,0.04847284728472846
2018-06-14,-0.01988598859885989
2018-06-15,-0.17188118811881187
2018-06-18,-0.22047404740474044
2018-06-19,-0.17807380738073808
2018-06-20,-0.34111011101110106
2018-06-21,-0.2994179417941794
2018-06-22,-0.25318931893189317
2018-06-25,-0.0015121512151215122
2018-06-26,-0.31591453919895923
2018-06-27,-0.054617461746174614
2018-06-28,0.025250525052505246
2018-06-29,0.2627182718271827
2018-07-02,0.11482748274827481
2018-07-03,0.07929192919291927
2018-07-05,0.23191119111911188
2018-07-06,0.14832327729822922
2018-07-09,-0.13194119411941194
2018-07-10,0.04062406240624062
2018-07-11,0.3485388538853885
2018-07-12,0.12813681368136812
2018-07-13,0.023114311431143113
2018-07-16,0.08289228922892287
2018-07-17,-0.14376237623762375
2018-07-18,-0.1298289828982898
2018-07-19,-0.06515451545154514
2018-07-20,-0.07824782478247826
2018-07-23,-0.25650165016501647
2018-07-24,-0.08686468646864685
2018-07-25,-0.14997899789978997
2018-07-26,-0.1913231323132313
2018-07-27,-0.277011701170117
2018-07-30,0.1335013501350135
2018-07-31,0.2617701770177017
2018-08-01,0.3428742874287428
2018-08-02,0.10312631263126311
2018-08-03,0.26219021902190215
2018-08-06,0.13803780378037803
2018-08-07,0.1257005700570057
2018-08-08,0.003948394839483948
2018-08-09,-0.22272494066989135
2018-08-10,-0.19381938193819379
2018-08-13,-0.20877287728772875
2018-08-14,-0.18124212421242122
2018-08-15,0.13504950495049503
2018-08-16,0.3163156315631563
2018-08-17,0.4162856285628563
2018-08-20,0.4471767176717671
2018-08-21,0.3091389138913891
2018-08-22,0.25747374737473744
2018-08-23,0.1882988298829883
2018-08-24,0.07984398439843983
2018-08-27,-0.13124512451245124
2018-08-28,-0.2977257725772577
2018-08-29,-0.22157815781578155
2018-08-30,-0.21776177617761774
2018-08-31,-0.16004800480048004
2018-09-04,-0.11431143114311429
2018-09-05,0.19079507950795077
2018-09-06,0.09593759375937592
2018-09-07,0.12588058805880586
2018-09-10,-0.02045004500450045
2018-09-11,-0.010513051305130512
2018-09-12,0.07696369636963696
2018-09-13,-0.04484848484848484
2018-09-14,-0.11722772277227721
2018-09-17,0.18983498349834982
2018-09-18,0.1714371437143714
2018-09-19,0.21162916291629158
2018-09-20,0.24825682568256827
2018-09-21,0.26699069906990697
2018-09-24,0.24638463846384637
2018-09-25,-0.021458145814581456
2018-09-26,0.06055805580558055
2018-09-27,-0.08526852685268525
2018-09-28,-0.16298829882988297
2018-10-01,-0.2562016201620162
2018-10-02,-0.06857485748574857
2018-10-03,-0.13065706570657065
2018-10-04,-0.09834983498349834
2018-10-05,0.09101710171017101
2018-10-08,0.054953495349534955
2018-10-09,0.14844284428442844
2018-10-10,0.2953255325532553
2018-10-11,0.07835583558355835
2018-10-12,-0.263006300630063
2018-10-15,-0.13296129612961297
2018-10-16,-0.13986198619861986
2018-10-17,-0.1010981098109811
2018-10-18,0.0013921392139213918
2018-10-19,0.052973297329732966
2018-10-22,-0.056885688568856875
2018-10-23,0.043144314431443134
2018-10-24,0.14743474347434743
2018-10-25,0.18707470747074706
2018-10-26,0.24296429642964296
2018-10-29,0.33102910291029103
2018-10-30,0.20039603960396035
2018-10-31,0.2582538253825382
2018-11-01,0.15110711071107108
2018-11-02,0.1909816711129841
2018-11-05,0.07726372637263725
2018-11-06,-0.029114911491149115
2018-11-07,-0.2112091209120912
2018-11-08,-0.17462946294629458
2018-11-09,-0.20741674167416738
2018-11-12,-0.3479867986798679
2018-11-13,-0.41729372937293724
2018-11-14,-0.23978397839783977
2018-11-15,-0.20727272727272728
2018-11-16,-0.2246504650465046
2018-11-19,0.057653765376537644
2018-11-20,0.3649324932493249
2018-11-21,0.24742874287428737
2018-11-23,0.1593399339933993
2018-11-26,0.1877347734773477
2018-11-27,0.14105010501050105
2018-11-28,-0.019381938193819382
2018-11-29,-0.12807680768076807
2018-11-30,-0.07169516951695169
2018-12-03,-0.0730993099309931
2018-12-04,-0.014641464146414639
2018-12-06,-0.08717671767176717
2018-12-07,-0.05089708970897089
2018-12-10,-0.10610261026102609
2018-12-11,-0.057905790579057904
2018-12-12,-0.1477107710771077
2018-12-13,-0.10633063306330633
2018-12-14,-0.03199519951995199
2018-12-17,0.019501950195019498
2018-12-18,-0.05735373537353734
2018-12-19,-0.0931173117311731
2018-12-20,0.09768976897689767
2018-12-21,0.17753375337533753
2018-12-24,0.09530153015301529
2018-12-26,-0.025922592259225923
2018-12-27,0.10505850585058504
2018-12-28,0.1059105910591059
2018-12-31,0.08584458445844582
2019-01-02,0.16176417641764174
2019-01-03,0.06226222622262225
2019-01-04,0.1481308130813081
2019-01-07,0.2019081908190819
2019-01-08,0.23121512151215118
2019-01-09,0.004764476447644764
2019-01-10,0.08264026402640262
2019-01-11,0.05574557455745574
2019-01-14,0.2409360936093609
2019-01-15,0.21214521452145213
2019-01-16,0.10558655865586558
2019-01-17,0.26317431743174313
2019-01-18,0.21836183618361835
2019-01-22,-0.021890189018901888
2019-01-23,0.14177017701770175
2019-01-24,0.0967176717671767
2019-01-25,0.06594659465946594
2019-01-28,0.03396339633963396
2019-01-29,0.1455265526552655
2019-01-30,-0.03897989798979898
2019-01-31,-0.06751875187518751
2019-02-01,0.08175217521752175
2019-02-04,0.048304830483048296
2019-02-05,0.1216201620162016
2019-02-06,0.1547074707470747
2019-02-07,0.08986498649864985
2019-02-08,0.15163516351635165
2019-02-11,0.08291629162916292
2019-02-12,0.14599459945994597
2019-02-13,0.1840984098409841
2019-02-14,0.009744974497449745
2019-02-15,-0.12087608760876087
2019-02-19,-0.00534053405340534
2019-02-20,-0.022466246624662463
2019-02-21,-0.049756975697569754
2019-02-22,-0.03895589558955895
2019-02-25,-0.01602160216021602
2019-02-26,-0.049528952895289524
2019-02-27,-0.03199519951995199
2019-02-28,-0.03823582358235823
2019-03-01,-0.08726072607260725
2019-03-04,-0.12146414641464146
2019-03-05,-0.08876087608760874
2019-03-06,-0.011797179717971796
2019-03-07,0.11002700270027001
2019-03-08,0.17855385538553853
2019-03-11,0.1196999699969997
2019-03-12,0.0906090609060906
2019-03-13,-0.04801680168016801
2019-03-14,-0.07111911191119111
2019-03-15,-0.14351035103510348
2019-03-18,-0.03705970597059705
2019-03-19,0.00966096609660966
2019-03-20,0.0900452746636956
2019-03-21,0.13494149414941495
2019-03-22,0.20470447044704468
2019-03-25,0.11959195919591958
2019-03-26,0.16448844884488445
2019-03-27,0.01615361536153615
2019-03-28,0.01797779777977798
2019-03-29,0.08603660366036603
2019-04-01,-0.02022202220222022
2019-04-02,-0.01252925292529253
2019-04-03,0.062274227422742266
2019-04-04,0.06467446744674467
2019-04-05,0.038499849984998495
2019-04-08,0.08464446444644463
2019-04-09,-0.08595259525952594
2019-04-10,-0.14241824182418242
2019-04-11,-0.0005520552055205519
2019-04-12,-0.03553555355535553
2019-04-15,-0.22131413141314127
2019-04-16,-0.05604560456045604
2019-04-17,0.20049204920492047
2019-04-18,0.09820582058205819
2019-04-22,0.1161116111611161
2019-04-23,0.07365136513651364
2019-04-24,-0.01548154815481548
2019-04-25,0.038379837983798376
2019-04-26,0.1396943885226465
2019-04-29,0.16448844884488445
2019-04-30,0.07757575757575756
2019-05-01,0.10233423342334232
2019-05-02,0.06365436543654365
2019-05-03,-0.027110711071107105
2019-05-06,-0.09639363936393637
2019-05-07,-0.17468999307007238
2019-05-08,-0.21376537653765376
2019-05-09,-0.20290429042904287
2019-05-10,-0.2313231323132313
2019-05-13,-0.17388538853885385
2019-05-14,-0.1839009417978328
2019-05-15,-0.16679267926792676
2019-05-16,-0.014785478547854784
2019-05-17,0.05035703570357035
2019-05-20,0.08087608760876086
2019-05-21,0.0854005400540054
2019-05-22,0.07673567356735674
2019-05-23,0.15275127512751274
2019-05-24,0.004596459645964596
2019-05-28,-0.004596459645964596
2019-05-29,0.07757575757575756
2019-05-30,0.09348934893489348
2019-05-31,0.21797779777977797
2019-06-03,0.24078007800780077
2019-06-04,0.2234623462346234
2019-06-05,0.16657665766576654
2019-06-06,0.17813381338133813
2019-06-07,-0.06351035103510351
2019-06-10,-0.11018301830183017
2019-06-11,-0.09989798979897989
2019-06-12,-0.16714071407140713
2019-06-13,0.03917191719171917
2019-06-14,0.04968496849684968
2019-06-17,0.09948994899489948
2019-06-18,0.021962196219621963
2019-06-19,-0.18707470747074706
2019-06-20,-0.11462346234623462
2019-06-21,-0.03085508550855085
2019-06-24,-0.05432943294329432
2019-06-25,0.12121212121212122
2019-06-26,0.24566456645664567
2019-06-27,0.30883888388838876
2019-06-28,0.4199219921992199
2019-07-01,0.3272247224722472
2019-07-02,0.2557455745574557
2019-07-03,0.06922292229222922
2019-07-05,0.047080708070807074
2019-07-08,-0.07344734473447344
2019-07-09,0.009696969696969695
2019-07-10,-0.10843084308430842
2019-07-11,-0.02622262226222622
2019-07-12,0.003504350435043504
2019-07-15,-0.04206420642064206
2019-07-16,-0.12231623162316231
2019-07-17,-0.009936993699369937
2019-07-18,-0.012781278127812778
2019-07-19,0.0947134713471347
2019-07-22,0.1511191119111911
2019-07-23,0.03955595559555954
2019-07-24,-0.017185718571857182
2019-07-25,0.15207920792079205
2019-07-26,0.19687968796879687
2019-07-29,0.2694269426942694
2019-07-30,0.2907050705070507
2019-07-31,0.30954695469546956
2019-08-01,0.2533213321332133
2019-08-02,0.0918091809180918
2019-08-05,-0.04456045604560455
2019-08-06,-0.033639363936393635
2019-08-07,-0.18077407740774076
2019-08-08,-0.205004500450045
2019-08-09,-0.12302430243024301
2019-08-12,0.06373837383738373
2019-08-13,-0.09458145814581458
2019-08-14,0.03747974797479747
2019-08-15,0.04242424242424242
2019-08-16,-0.024146414641464144
2019-08-19,-0.06354635463546354
2019-08-20,-0.017545754575457543
2019-08-21,-0.039723972397239724
2019-08-22,0.15126312631263122
2019-08-23,0.09635763576357634
2019-08-26,0.1193039303930393
2019-08-27,0.013141314131413142
2019-08-28,-0.03275127512751275
2019-08-29,-0.11259525952595258
2019-08-30,-0.16388838883888387
2019-09-03,-0.18616261626162614
2019-09-04,-0.10633063306330633
2019-09-05,-0.035343534353435346
2019-09-06,-0.044668466846684664
2019-09-09,0.045004500450045004
2019-09-10,0.10756675667566755
2019-09-11,0.23727572757275725
2019-09-12,0.1712571257125712
2019-09-13,0.2836243624362436
2019-09-16,0.3189438943894389
2019-09-17,0.20541254125412542
2019-09-18,0.15512751275127512
2019-09-19,0.06847884788478846
2019-09-20,-0.0599099909990999
2019-09-23,0.1332253225322532
2019-09-24,0.024746474647464742
2019-09-25,-0.06191419141914191
2019-09-26,-0.144014401440144
2019-09-27,-0.014305430543054304
2019-09-30,0.04969696969696969
2019-10-01,-0.014749474947494748
2019-10-02,-0.0986018601860186
2019-10-03,-0.11835583558355833
2019-10-04,0.015385538553855382
2019-10-07,0.10617461746174615
2019-10-08,0.08351635163516351
2019-10-09,0.050405040504050404
2019-10-10,-0.02297029702970297
2019-10-11,-0.025094509450945095
2019-10-14,-0.10355835583558354
2019-10-15,-0.2504290429042904
2019-10-16,-0.13905790579057903
2019-10-17,-0.1043144314431443
2019-10-18,-0.25874587458745874
2019-10-21,-0.17560156015601558
2019-10-22,0.07775577557755775
2019-10-23,0.15834383438343833
2019-10-24,-0.06552655265526552
2019-10-25,-0.1874947494749475
2019-10-28,-0.42018601860186017
2019-10-29,-0.4274707470747074
2019-10-30,-0.3627482748274827
2019-10-31,-0.3731653165316531
2019-11-01,-0.23701170117011697
2019-11-04,-0.050597059705970594
2019-11-05,0.09242124212421242
2019-11-06,0.11274561279862566
2019-11-07,0.28974497449744974
2019-11-08,0.26113411341134113
2019-11-11,0.22804680468046803
2019-11-12,0.27626762676267624
2019-11-13,0.2671347134713471
2019-11-14,0.0713111311131113
2019-11-15,-0.06754275427542752
2019-11-18,-0.10305430543054304
2019-11-19,-0.007524752475247524
2019-11-20,-0.11903990399039903
2019-11-21,0.1424302430243024
2019-11-22,0.09338133813381337
2019-11-25,0.21056105610561054
2019-11-26,0.13287728772877286
2019-11-27,0.043144314431443134
2019-11-29,0.028106810681068104
2019-12-02,0.048256825682568255
2019-12-03,-0.11702370237023701
2019-12-04,-0.05984998499849985
2019-12-05,-0.19248724872487247
2019-12-06,-0.14403840384038402
2019-12-09,-0.13249324932493248
2019-12-10,-0.05071707170717071
2019-12-11,-0.012013201320132012
2019-12-12,0.02863486348634863
2019-12-13,-0.009924992499249925
2019-12-16,0.0599099909990999
2019-12-17,0.01903390339033903
2019-12-18,0.03485148514851485
2019-12-19,0.11144314431443143
2019-12-20,0.22779477947794777
2019-12-23,0.18136431281609508
2019-12-24,-0.026762676267626757
2019-12-26,0.21604560456045602
2019-12-27,-0.003576357635763576
2019-12-30,-0.16759675967596757
2019-12-31,-0.11989198919891988
2020-01-02,0.047608760876087605
2020-01-03,0.08925292529252925
2020-01-06,0.0644944494449445
2020-01-07,0.20943294329432938
2020-01-08,0.19116711671167116
2020-01-09,0.06215421542154214
2020-01-10,0.11702370237023701
2020-01-13,0.04189618961896189
2020-01-14,0.11769576957695767
2020-01-15,0.057113711371137105
2020-01-16,-0.014221422142214219
2020-01-17,-0.09528952895289527
2020-01-21,-0.05669366936693669
2020-01-22,-0.006756675667566756
2020-01-23,-0.12643264326432643
2020-01-24,-0.2675307530753075
2020-01-27,-0.20801680168016798
2020-01-28,0.03861986198619861
2020-01-29,0.17134113411341131
2020-01-30,0.24206420642064205
2020-01-31,0.14263426342634264
2020-02-03,0.12709270927092708
2020-02-04,0.01014101410141014
2020-02-05,0.2672787278727872
2020-02-06,0.25579357935793573
2020-02-07,0.37189318931893184
2020-02-10,0.3497220213697749
2020-02-11,0.40556855685568555
2020-02-12,0.1295889588958896
2020-02-13,-0.042328232823282325
2020-02-14,-0.1638163816381638
2020-02-18,-0.2363156315631563
2020-02-19,-0.28199219921992197
2020-02-20,-0.12676867686768675
2020-02-21,0.12057605760576057
2020-02-24,0.131005100510051
2020-02-25,0.17784578457845782
2020-02-26,0.056417641764176414
2020-02-27,0.01428142814281428
2020-02-28,-0.23656765676567654
2020-03-02,-0.2249384938493849
2020-03-03,-0.0776957695769577
2020-03-04,-0.062478247824782465
2020-03-05,0.018157815781578157
2020-03-06,0.06009000900090008
2020-03-09,-0.07644764476447645
2020-03-10,-0.25995799579957996
2020-03-11,-0.22832283228322828
2020-03-12,-0.1896189618961896
2020-03-13,-0.19548754875487545
2020-03-16,0.03721572157215721
2020-03-17,0.16525652565256524
2020-03-18,0.26400240024002397
2020-03-19,0.07818781878187818
2020-03-20,-0.027914791479147914
2020-03-23,0.05666966696669666
2020-03-24,0.0029282928292829282
2020-03-25,-0.01962196219621962
2020-03-26,-0.07043504350435044
2020-03-27,-0.2583138313831383
2020-03-30,-0.07816381638163816
2020-03-31,-0.14551455145514552
2020-04-01,-0.014017401740174016
2020-04-02,0.1778097809780978
2020-04-03,0.1861266126612661
2020-04-06,0.015001500150015001
2020-04-07,0.07396339633963396
2020-04-08,-0.02759075907590759
2020-04-09,-0.09171317131713169
2020-04-13,0.008388838883888389
2020-04-14,-0.038919891989198915
2020-04-15,-0.020246024602460243
2020-04-16,0.06172217221722172
2020-04-17,0.057653765376537644
2020-04-20,-0.04044404440444044
2020-04-21,-0.04426042604260425
2020-04-22,0.022598259825982594
2020-04-23,0.054197419741974194
2020-04-24,0.03305130513051305
2020-04-27,-0.12738073807380737
2020-04-28,-0.17288928892889288
2020-04-29,-0.06963096309630962
2020-04-30,-0.024878487848784877
2020-05-01,-0.05533753375337533
2020-05-04,-6.000600060006e-05
2020-05-05,0.0022682268226822677
2020-05-06,0.14286228622862285
2020-05-07,-0.10433843384338434
2020-05-08,-0.06598259825982598
2020-05-11,-0.1695049504950495
2020-05-12,-0.10630663066306631
2020-05-13,-0.09056105610561055
2020-05-14,0.08133213321332133
2020-05-15,-0.017257725772577257
2020-05-18,-0.017125712571257123
2020-05-19,-0.24680468046804677
2020-05-20,-0.011725172517251725
2020-05-21,0.16806480648064806
2020-05-22,-0.0019321932193219317
2020-05-26,0.22720672067206718
2020-05-27,0.10244224422442243
2020-05-28,-0.3959435943594359
2020-05-29,-0.42383438343834373
2020-06-01,-0.36962496249624954
2020-06-02,-0.2991179117911791
2020-06-03,0.050777077707770776
2020-06-04,0.5717491749174917
2020-06-05,0.524980498049805
2020-06-08,0.5139033903390339
2020-06-09,0.35309930993099303
2020-06-10,0.28303630363036303
2020-06-11,0.008208820882088208
2020-06-12,0.2869246924692469
2020-06-15,0.345058505850585
2020-06-16,0.23641164116411642
2020-06-17,0.1203120312031203
2020-06-18,0.019093909390939093
2020-06-19,0.058217821782178214
2020-06-22,-0.010237023702370236
2020-06-23,-0.019477947794779474
2020-06-24,0.16937293729372935
2020-06-25,0.13136513651365136
2020-06-26,0.18057005700570053
2020-06-29,-0.019117911791179117
2020-06-30,0.05024902490249024
2020-07-01,-0.15440744074407436
2020-07-02,-0.05167716771677167
2020-07-06,-0.051185118511851174
2020-07-07,0.06947494749474946
2020-07-08,0.012997299729972994
2020-07-09,0.001668166816681668
2020-07-10,0.03595559555955596
2020-07-13,0.026210621062106206
2020-07-14,0.14228622862286228
2020-07-15,0.08816081608160815
2020-07-16,0.0673027302730273
2020-07-17,-0.023666366636663664
2020-07-20,-0.1829222922292229
2020-07-21,-0.14375037503750374
2020-07-22,-0.058205820582058206
2020-07-23,0.19665166516651664
2020-07-24,0.11873987398739873
2020-07-27,0.17204920492049203
2020-07-28,0.15195919591959195
2020-07-29,0.13233723372337233
2020-07-30,0.10901890189018901
2020-07-31,0.08052805280528053
2020-08-03,-0.03158715871587158
2020-08-04,0.031419141914191415
2020-08-05,0.07392739273927393
2020-08-06,0.06073807380738073
2020-08-07,-0.01690969096909691
2020-08-10,0.1984518451845184
2020-08-11,0.25755775577557755
2020-08-12,0.2973297329732973
2020-08-13,0.17599759975997598
2020-08-14,0.12026402640264025
2020-08-17,0.03465946594659466
2020-08-18,0.010753075307530752
2020-08-19,0.007932793279327931
2020-08-20,-0.05514551455145514
2020-08-21,-0.06136213621362136
2020-08-24,-0.0021002100210020997
2020-08-25,0.04756075607560756
2020-08-26,0.09794179417941794
2020-08-27,0.13976597659765974
2020-08-28,-0.050021002100210016
2020-08-31,-0.1653285328532853
2020-09-01,-0.10762676267626761
2020-09-02,-0.19216321632163216
2020-09-03,-0.09719771977197719
2020-09-04,-0.040696069606960684
2020-09-08,0.14039003900390035
2020-09-09,-0.0132013201320132
2020-09-10,-0.051941194119411935
2020-09-11,-0.04843684368436843
2020-09-14,0.09201320132013201
2020-09-15,0.06763876387638763
2020-09-16,0.25168916891689164
2020-09-17,0.2754395439543954
2020-09-18,0.320996099609961
2020-09-21,0.1785418541854185
2020-09-22,0.20136813681368132
2020-09-23,0.15385538553855382
2020-09-24,0.22198619861986196
2020-09-25,0.053477347734773466
2020-09-28,0.19735973597359732
2020-09-29,0.08949294929492949
2020-09-30,-0.07431143114311431
2020-10-01,-0.1439303930393039
2020-10-02,0.011797179717971796
2020-10-05,0.00072007200720072
2020-10-06,-0.00022802280228022802
2020-10-07,-0.02325832583258326
2020-10-08,-0.002076207620762076
2020-10-09,-0.11107110711071105
2020-10-12,-0.2787158715871587
2020-10-13,-0.26191419141914185
2020-10-14,-0.20405640564056404
2020-10-15,-0.20909690969096908
2020-10-16,-0.15527152715271528
2020-10-19,-0.08704470447044703
2020-10-20,0.08595259525952594
2020-10-21,-0.024686468646864683
2020-10-22,0.06016201620162015
2020-10-23,-0.07109510951095108
2020-10-26,-0.11333933393339332
2020-10-27,-0.24309630963096307
2020-10-28,0.10033003300330033
2020-10-29,0.1535313531353135
2020-10-30,0.21257725772577257
2020-11-02,-0.19758775877587753
2020-11-03,-0.3285568556855686
2020-11-04,-0.4075127512751275
2020-11-05,-0.28882088208820883
2020-11-06,-0.3117191719171917
2020-11-09,-0.22012601260126008
2020-11-10,-0.04981698169816981
2020-11-11,-0.3194479447944794
2020-11-12,-0.23959195919591958
2020-11-13,-0.16027602760276025
2020-11-16,-0.2258265826582658
2020-11-17,-0.3681248124812481
2020-11-18,-0.42192619261926184
2020-11-19,-0.502022202220222
2020-11-20,-0.3591239123912391
2020-11-23,0.02232223222322232
2020-11-24,0.1261326132613261
2020-11-25,-0.026390639063906388
2020-11-27,-0.17540954095409542
2020-11-30,-0.3301410141014101
2020-12-01,-0.2977977797779778
2020-12-02,-0.28453645364536445
2020-12-03,-0.13726972697269726
2020-12-04,-0.08502850285028501
2020-12-07,0.03626762676267627
2020-12-08,0.17233723372337229
2020-12-09,0.2707110711071107
2020-12-10,0.41437743774377434
2020-12-11,0.3211161116111611
2020-12-14,0.16270027002700269
2020-12-15,0.21561356135613557
2020-12-16,0.17986198619861982
2020-12-17,0.29206120612061204
2020-12-18,0.15128712871287128
2020-12-21,0.2804080408040804
2020-12-22,0.13778577857785776
2020-12-23,0.28321632163216315
2020-12-24,0.15189918991899187
2020-12-28,-0.08475247524752474
2020-12-29,-0.06558655865586557
2020-12-30,-0.09873387338733872
2020-12-31,-0.1136153615361536
2021-01-04,-0.23696369636963693
2021-01-05,-0.24795679567956794
2021-01-06,-0.18400240024002398
2021-01-07,-0.3449144914491449
2021-01-08,-0.25071707170717067
2021-01-11,-0.0461086108610861
2021-01-12,0.057533753375337525
2021-01-13,0.0831203120312031
2021-01-14,0.3165436543654365
2021-01-15,0.1832463246324632
2021-01-19,0.08375637563756373
2021-01-20,0.04079207920792079
2021-01-21,-0.038415841584158415
2021-01-22,0.059369936993699364
2021-01-25,0.057641764176417636
2021-01-26,0.3064146414641463
2021-01-27,0.23711971197119708
2021-01-28,0.07564356435643564
2021-01-29,0.04904890489048904
2021-02-01,0.010621062106210619
2021-02-02,-0.14569456945694567
2021-02-03,-0.14336633663366335
2021-02-04,-0.008628862886288629
2021-02-05,-0.0749114911491149
2021-02-08,-0.056381638163816375
2021-02-09,-0.03368736873687368
2021-02-10,-0.005784578457845784
2021-02-11,-0.10472247224722471
2021-02-12,-0.08416441644164416
2021-02-16,0.1112151215121512
2021-02-17,0.06287428742874286
2021-02-18,-0.06003000300030003
2021-02-19,0.005124512451245123
2021-02-22,0.14004200420042004
2021-02-23,0.10665466546654664
2021-02-24,-0.014425442544254423
2021-02-25,-0.12909690969096907
2021-02-26,-0.1869306930693069
2021-03-01,-0.1875067506750675
2021-03-02,-0.15797179717971793
2021-03-03,-0.12453645364536452
2021-03-04,-0.006336633663366335
2021-03-05,-0.03567956795679567
2021-03-08,0.17346534653465345
2021-03-09,0.03829582958295828
2021-03-10,0.18396639663966394
2021-03-11,-0.17600960096009596
2021-03-12,-0.007908790879087909
2021-03-15,0.006228622862286228
2021-03-16,-0.09170117011701169
2021-03-17,-0.1655325532553255
2021-03-18,0.017317731773177313
2021-03-19,-0.07588358835883587
2021-03-22,-0.23257125712571255
2021-03-23,0.03977197719771978
2021-03-24,0.2812121212121212
2021-03-25,0.4318751875187518
2021-03-26,0.42237023702370236
2021-03-29,0.4117611761176117
2021-03-30,0.27606360636063604
2021-03-31,0.19827182718271827
2021-04-01,0.1369216921692169
2021-04-05,-0.07217521752175217
2021-04-06,-0.016285628562856282
2021-04-07,0.13885388538853885
2021-04-08,0.07983198319831981
2021-04-09,0.018037803780378038
2021-04-12,0.1497989798979898
2021-04-13,-0.12045604560456045
2021-04-14,-0.11227122712271226
2021-04-15,-0.04756075607560756
2021-04-16,0.014893489348934892
2021-04-19,0.19079507950795077
2021-04-20,0.24612061206120608
2021-04-21,0.20829282928292828
2021-04-22,-0.013369336933693366
2021-04-23,-0.1685208520852085
2021-04-26,-0.17339333933393336
2021-04-27,-0.13389738973897386
2021-04-28,-0.08007200720072007
2021-04-29,-0.015901590159015898
2021-04-30,0.0246024602460246
2021-05-03,-0.11123912391239123
2021-05-04,-0.029402940294029404
2021-05-05,-0.2782958295829583
2021-05-06,-0.3168916891689169
2021-05-07,-0.12948094809480948
2021-05-10,0.019609960996099605
2021-05-11,-0.3194479447944794
2021-05-12,0.1491149114911491
2021-05-13,0.21190519051905188
2021-05-14,0.16816081608160813
2021-05-17,0.1469186918691869
2021-05-18,0.1648964896489649
2021-05-19,0.14743474347434743
2021-05-20,0.18309030903090306
2021-05-21,0.13706570657065703
2021-05-24,0.08823282328232822
2021-05-25,-0.050021002100210016
2021-05-26,-0.07587158715871586
2021-05-27,-0.2294509450945094
2021-05-28,-0.28577257725772576
2021-06-01,-0.12064806480648065
2021-06-02,0.02699069906990699
2021-06-03,0.0342034203420342
2021-06-04,0.00132013201320132
2021-06-07,-0.022946294629462943
2021-06-08,-0.04249624962496249
2021-06-09,-0.06744674467446744
2021-06-10,-0.056993699369936986
2021-06-11,-0.03461146114611461
2021-06-14,0.09956195619561956
2021-06-15,0.014965496549654964
2021-06-16,0.0542094209420942
2021-06-17,0.04211221122112212
2021-06-18,0.18349834983498348
2021-06-21,-0.07103510351035103
2021-06-22,-0.0019921992199219917
2021-06-23,-0.13647764776477647
2021-06-24,-0.24849684968496846
2021-06-25,-0.2096969696969697
2021-06-28,-0.17398139813981395
2021-06-29,-0.16068406840684066
2021-06-30,-0.24897689768976897
2021-07-01,-0.23918391839183917
2021-07-02,-0.176033603360336
2021-07-06,-0.09930993099309929
2021-07-07,-0.1609365764681005
2021-07-08,-0.07120312031203119
2021-07-09,-0.2839123912391239
2021-07-12,-0.41549354935493543
2021-07-13,-0.27287128712871284
2021-07-14,0.12807680768076807
2021-07-15,0.0315031503150315
2021-07-16,0.04189618961896189
2021-07-19,0.21024902490249023
2021-07-20,0.14865886588658866
2021-07-21,-0.022310231023102308
2021-07-22,0.03873987398739874
2021-07-23,-0.04799279927992799
2021-07-26,-0.07425142514251425
2021-07-27,-0.06005400540054004
2021-07-28,-0.04241224122412241
2021-07-29,-0.006708670867086708
2021-07-30,0.055697569756975686
2021-08-02,-0.03637563756375637
2021-08-03,-0.0454005400540054
2021-08-04,-0.010405040504050403
2021-08-05,0.05875787578757875
2021-08-06,-0.15896789678967896
2021-08-09,-0.20546054605460545
2021-08-10,-0.14115811581158116
2021-08-11,-0.10082208220822081
2021-08-12,-0.07525952595259526
2021-08-13,-0.11255925592559254
2021-08-16,-0.09126912691269126
2021-08-17,0.16028802880288026
2021-08-18,0.2719111911191119
2021-08-19,0.2119531953195319
2021-08-20,0.3973597359735973
2021-08-23,0.3332613261326132
2021-08-24,0.1209120912091209
2021-08-25,0.1024062406240624
2021-08-26,0.05954995499549954
2021-08-27,-0.13689768976897687
2021-08-30,0.0013561356135613559
2021-08-31,0.0016081608160816079
2021-09-01,0.052025202520252015
2021-09-02,0.09884188418841883
2021-09-03,0.07997599759975996
2021-09-07,0.18354635463546354
2021-09-08,0.13616561656165613
2021-09-09,0.13786978697869787
2021-09-10,0.21302130213021298
2021-09-13,0.0897089708970897
2021-09-14,0.05784578457845784
2021-09-15,0.03569156915691568
2021-09-16,0.08374437443744373
2021-09-17,0.08918091809180917
2021-09-20,0.06616261626162616
2021-09-21,0.011677167716771675
2021-09-22,-0.0511971197119712
2021-09-23,-0.13243324332433243
2021-09-24,-0.2683468346834683
2021-09-27,-0.2986378637863786
2021-09-28,-0.14635463546354632
2021-09-29,-0.04375637563756375
2021-09-30,-0.17029702970297028
2021-10-01,-0.12478847884788478
2021-10-04,0.13087308730873085
2021-10-05,-0.01674167416741674
2021-10-06,0.012973297329732972
2021-10-07,0.09360936093609361
2021-10-08,0.16138013801380138
2021-10-11,0.18363036303630362
2021-10-12,0.26367836783678367
2021-10-13,0.13335733573357333
